fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.063684714451,-0.0943976115209,0.0390243902439,-0.0163565413315,-0.00912611283555,0.100353213716,0.0866862460416,0.106704906426,0.164477798624,-0.00487954672269,-0.111228171453,5
-0.0371360418846,-0.0670003512469,-0.0609756097561,-0.0643017468109,0.0309406651277,-0.082745377833,-0.0334550967146,-0.0107693960707,-0.111112752557,0.150809076032,-0.141997402223,5
0.0159613032482,-0.025904460836,-0.160975609756,-0.0163565413315,-0.00578721467194,-0.0968298848752,0.0725519704232,0.00391489174131,-0.111112752557,-0.0767358341478,-0.157382017607,5
-0.125631617106,-0.0875482964524,-0.130975609756,-0.00950722626299,-0.00411776559014,0.0721841996318,-0.0228543900008,0.00391489174131,0.0936116568919,-0.0168555946269,-0.111228171453,6
-0.178728962239,-0.0943976115209,-0.110975609756,-0.0780003769479,-0.0124650109992,-0.0686608707907,-0.0829250613789,-0.091532979037,0.0227455151596,-0.0587717622916,-0.172766632992,5
-0.063684714451,-0.0806989813839,-0.0309756097561,-0.0506031166739,-0.0124650109992,-0.167252420086,-0.125327888234,-0.0401379716948,-0.0244985793286,-0.0408076904353,-0.141997402223,5
-0.0371360418846,-0.0670003512469,-0.0609756097561,-0.0643017468109,0.0309406651277,-0.082745377833,-0.0334550967146,-0.0107693960707,-0.111112752557,0.150809076032,-0.141997402223,5
-0.107932502062,0.124780470671,-0.270975609756,-0.0437538016055,-0.0124650109992,-0.026407349664,-0.0405222345238,0.0332834673654,0.125107719884,-0.0647597862436,-0.157382017607,5
-0.0459855994067,0.0802599227257,-0.270975609756,-0.036904486537,-0.00912611283555,-0.110914391917,-0.107660043711,-0.0254536838828,0.0542415781517,-0.0408076904353,-0.0958435560687,6
-0.14333073215,0.100807867931,-0.200975609756,-0.00950722626299,0.00256003073707,0.0158461714628,0.125555503992,-0.0695065473189,0.0306195309076,-0.0707478101957,-0.0496897099148,5
-0.125631617106,0.107657183,-0.270975609756,-0.0026579111945,0.0292712160459,0.0862687066741,-0.0334550967146,-0.0107693960707,0.117233704136,-0.0527837383395,0.0272333670082,6
-0.00173781179609,0.0871092377942,-0.150975609756,-0.0163565413315,-0.00745666375374,-0.0123228426217,0.235096140035,-0.0107693960707,-0.111112752557,0.00110847722941,-0.0958435560687,5
-0.125631617106,0.0528626624517,-0.150975609756,0.558985924422,-0.0241511545718,0.339789833435,0.129089072897,0.187468489392,0.109359688388,-0.0827238580999,-0.157382017607,6
-0.276074094982,-0.142342817,-0.0209756097561,-0.0506031166739,0.0259323178823,-0.0404918567062,0.0124812990451,-0.0768486912249,0.0542415781517,-0.0647597862436,-0.188151248376,5
-0.0459855994067,0.0802599227257,-0.270975609756,0.20282154086,-0.00244831650833,-0.153167913044,-0.100592905902,0.13607348205,0.0699896096478,-0.0647597862436,-0.126612786838,6
-0.0459855994067,0.0494380049175,-0.130975609756,-0.00950722626299,-0.00244831650833,-0.181336927129,-0.111193612616,0.0553098990835,0.0857376411438,-0.0348196664832,0.0580025977775,6
-0.0194369268403,-0.101246926589,0.0090243902439,-0.0300551714685,-0.0358372981444,-0.0404918567062,-0.0581900790468,0.00391489174131,-0.0638686580688,0.0430246448941,-0.111228171453,7
-0.231826307371,0.412451703548,-0.180975609756,-0.0711510618794,0.141124304527,-0.12499889896,-0.0970593369973,-0.201665137627,0.148729767128,-0.106675953908,-0.0958435560687,4
-0.0902333870173,-0.0533017211099,0.0890243902439,0.230218801134,-0.02248170549,-0.0545763637485,0.143223348515,0.0773363308015,0.0148714994115,0.102904884415,0.0118487516236,5
-0.0902333870173,-0.0533017211099,0.0890243902439,0.230218801134,-0.02248170549,-0.0545763637485,0.143223348515,0.0773363308015,0.0148714994115,0.102904884415,0.0118487516236,5
0.0425099758145,0.0562873199859,0.0290243902439,0.017890034011,0.000890581655271,0.0158461714628,-0.00165297657326,0.0626520429895,-0.0402466108247,-0.088711882052,-0.172766632992,4
-0.0725342719731,-0.025904460836,-0.0709756097561,0.004191403874,0.408236157615,-0.110914391917,-0.11472718152,0.00391489174131,-0.0796166895648,0.14482105208,0.0118487516236,6
-0.0194369268403,0.0905338953284,-0.0509756097561,-0.0232058564,-0.030828950899,-0.0968298848752,-0.0829250613789,0.00391489174131,-0.00875054783255,0.324461770643,-0.0189204791456,5
-0.134481174628,0.0973832103969,-0.250975609756,-0.0506031166739,-0.0625484834532,-0.153167913044,-0.125327888234,-0.0401379716948,0.132981735632,-0.0827238580999,-0.141997402223,5
-0.329171440115,-0.00535651563049,-0.120975609756,-0.0300551714685,-0.055870687126,-0.110914391917,0.065484832614,-0.245718001063,0.463690397049,-0.0587717622916,0.411848751624,4
-0.0548351569288,0.278890059712,0.159024390244,-0.0232058564,0.0442962577821,0.0862687066741,0.238629708939,0.0185991795534,-0.0481206265727,0.0430246448941,-0.188151248376,5
0.0336604182924,-0.162890762206,0.249024390244,-0.0643017468109,0.0426268087003,-0.0545763637485,-0.0334550967146,0.0112570356473,-0.0481206265727,-0.0467957143874,-0.141997402223,5
-0.169879404716,-0.0875482964524,-0.0409756097561,-0.0643017468109,-0.0358372981444,-0.153167913044,-0.121794319329,-0.0695065473189,0.0227455151596,-0.0587717622916,-0.188151248376,5
-0.240675864893,-0.149192132069,0.0990243902439,-0.0780003769479,-0.02248170549,-0.0545763637485,0.175025468656,-0.098875122943,0.00699748366351,-0.0467957143874,-0.188151248376,5
0.0425099758145,0.0905338953284,-0.0109756097561,-0.0574524317424,-0.02248170549,-0.167252420086,-0.0829250613789,0.0259413234594,-0.126860784053,0.0490126688462,-0.188151248376,5
-0.152180289672,-0.00535651563049,-0.230975609756,-0.0232058564,-0.030828950899,-0.110914391917,-0.111193612616,-0.0841908351309,0.0699896096478,-0.0168555946269,-0.157382017607,6
-0.152180289672,-0.0190551457675,-0.230975609756,-0.0300551714685,-0.0324983999808,-0.139083406002,-0.11472718152,-0.091532979037,0.0621155938997,-0.0108675706748,-0.157382017607,6
0.0248108607703,-0.101246926589,0.0890243902439,0.031588664148,-0.0107955619173,0.198944763012,0.256297553462,0.0185991795534,-0.0874907053129,-0.0587717622916,-0.157382017607,5
-0.063684714451,-0.012205830699,-0.120975609756,0.017890034011,0.0376184614549,0.241198284139,0.0937533838508,-0.091532979037,-0.111112752557,-0.0168555946269,-0.0343050945302,6
-0.0548351569288,0.0631366350544,-0.230975609756,0.0863831846959,-0.00578721467194,0.128522227801,-0.00518654547785,0.0773363308015,0.0227455151596,-0.0767358341478,-0.141997402223,5
0.166403781124,-0.0738496663154,0.299024390244,0.0589859244219,-0.0291595018172,-0.167252420086,-0.128861457139,0.0259413234594,-0.213474957281,-0.0168555946269,-0.126612786838,5
-0.0725342719731,0.0699859501229,-0.150975609756,0.175424280586,0.0392879105367,0.480634903857,0.224495433321,0.114047050332,-0.0402466108247,0.0669767407025,-0.157382017607,5
-0.0459855994067,0.042588689849,-0.0909756097561,-0.0163565413315,-0.0191428073264,0.0158461714628,0.0266155746635,0.0553098990835,0.0936116568919,-0.0408076904353,-0.0650743252995,5
-0.0902333870173,-0.0943976115209,0.0390243902439,-0.00950722626299,-0.02248170549,-0.0968298848752,-0.00165297657326,-0.0401379716948,0.0778636253958,-0.0707478101957,-0.157382017607,6
0.0425099758145,-0.0875482964524,0.129024390244,-0.0232058564,-0.014134460081,0.0440151855473,0.0195484368543,0.0920206186136,0.10148567264,-0.0108675706748,-0.188151248376,5
-0.0548351569288,0.111081840534,0.219024390244,-0.0506031166739,0.045965706864,0.0580996925896,0.23156257113,0.00391489174131,-0.0796166895648,0.0310485969899,-0.172766632992,5
-0.0725342719731,-0.00535651563049,-0.110975609756,-0.0437538016055,-0.00411776559014,-0.0545763637485,-0.0405222345238,0.00391489174131,0.0542415781517,-0.022843618579,-0.141997402223,7
-0.116782059584,0.141903758342,-0.220975609756,-0.036904486537,-0.0107955619173,-0.0404918567062,0.0266155746635,-0.0107693960707,0.0621155938997,-0.0527837383395,-0.0958435560687,5
-0.0990829445395,0.135054443274,-0.220975609756,0.144602362778,-0.00244831650833,-0.167252420086,-0.125327888234,-0.0401379716948,0.0778636253958,-0.160568169477,0.0733872131621,5
-0.0990829445395,0.135054443274,-0.220975609756,0.144602362778,-0.00244831650833,-0.167252420086,-0.125327888234,-0.0401379716948,0.0778636253958,-0.160568169477,0.0733872131621,5
-0.0725342719731,-0.00535651563049,-0.160975609756,-0.0711510618794,-0.014134460081,-0.0686608707907,-0.0263879589054,0.00391489174131,0.0857376411438,-0.0467957143874,-0.126612786838,5
-0.152180289672,0.121355813137,-0.200975609756,-0.0643017468109,-0.0191428073264,-0.139083406002,-0.111193612616,-0.0401379716948,0.10148567264,-0.0467957143874,0.0426179823928,5
0.0867577634251,-0.142342817,0.299024390244,-0.036904486537,-0.02248170549,0.156691241885,0.065484832614,0.0112570356473,-0.0244985793286,0.0789527886067,0.0426179823928,5
-0.0282864843625,0.121355813137,-0.220975609756,-0.0437538016055,-0.02248170549,-0.110914391917,-0.0970593369973,-0.0401379716948,0.0227455151596,0.17476117184,0.0118487516236,6
-0.0548351569288,0.0699859501229,-0.190975609756,-0.0437538016055,-0.0191428073264,-0.0123228426217,-0.0687907857605,-0.00342725216471,0.00699748366351,-0.0707478101957,-0.141997402223,6
-0.0548351569288,0.0973832103969,-0.0409756097561,-0.0300551714685,0.000890581655271,0.0158461714628,0.175025468656,-0.0401379716948,0.00699748366351,-0.106675953908,-0.141997402223,5
-0.0548351569288,0.111081840534,-0.0509756097561,-0.0437538016055,-0.00578721467194,0.0299306785051,0.167958330847,-0.0474801156008,-0.000876532084522,-0.106675953908,-0.141997402223,5
-0.00173781179609,0.100807867931,-0.0109756097561,-0.0300551714685,-0.00578721467194,-0.0686608707907,-0.012253683287,0.0626520429895,-0.000876532084522,-0.0767358341478,-0.188151248376,4
0.122155993514,-0.142342817,0.269024390244,-0.0026579111945,0.0109072761461,0.170775748928,0.129089072897,0.121389194238,-0.0244985793286,0.0969168604629,-0.126612786838,5
0.0425099758145,-0.0806989813839,0.369024390244,-0.0232058564,0.00923782706429,-0.0968298848752,-0.0157872521916,0.13607348205,0.18022583012,0.00110847722941,0.0118487516236,5
0.0425099758145,-0.0806989813839,0.369024390244,-0.0232058564,0.00923782706429,-0.0968298848752,-0.0157872521916,0.13607348205,0.18022583012,0.00110847722941,0.0118487516236,5
-0.134481174628,0.176150333685,-0.270975609756,-0.00950722626299,0.0276017669641,-0.026407349664,-0.0581900790468,-0.0107693960707,0.164477798624,-0.0647597862436,0.0426179823928,6
-0.14333073215,0.152177730945,-0.150975609756,-0.036904486537,-0.00244831650833,-0.0545763637485,0.118488366183,-0.0695065473189,0.0542415781517,-0.0827238580999,-0.0496897099148,5
-0.00173781179609,0.0665612925887,-0.0709756097561,-0.0711510618794,-0.0124650109992,0.156691241885,0.256297553462,0.0332834673654,-0.118986768305,0.276557579026,-0.203535863761,4
-0.187578519761,-0.0533017211099,-0.0709756097561,-0.0643017468109,-0.030828950899,-0.181336927129,-0.111193612616,-0.0695065473189,0.0778636253958,-0.0587717622916,-0.188151248376,5
-0.0459855994067,-0.0670003512469,0.429024390244,-0.0437538016055,0.628603436413,0.0862687066741,0.0725519704232,0.0479677551774,-0.142608815549,0.372365962259,-0.157382017607,5
-0.0813838294952,-0.0190551457675,0.199024390244,-0.036904486537,-0.00244831650833,0.0721841996318,0.0937533838508,0.0185991795534,0.0384935466556,-0.0527837383395,-0.203535863761,5
-0.0902333870173,0.0973832103969,-0.0109756097561,-0.0506031166739,0.52342814426,0.00176166442054,0.0160148679497,0.0112570356473,-0.118986768305,0.28853362693,-0.157382017607,5
-0.178728962239,-0.156041447137,0.209024390244,-0.0506031166739,-0.030828950899,0.0299306785051,0.0513505569956,-0.0621644034129,0.10148567264,0.0729647646546,-0.0189204791456,6
-0.125631617106,0.015191429575,-0.120975609756,-0.0232058564,-0.0191428073264,0.0440151855473,-0.0228543900008,-0.0474801156008,0.0778636253958,-0.0408076904353,-0.0496897099148,5
0.0248108607703,-0.025904460836,0.0090243902439,-0.0437538016055,0.0376184614549,0.0580996925896,0.31636822484,0.0332834673654,-0.30008913051,0.77356356705,-0.0804589406841,6
-0.0548351569288,-0.025904460836,-0.0109756097561,-0.0437538016055,-0.0425150944716,-0.0968298848752,-0.0546565101422,-0.0107693960707,0.0621155938997,-0.0108675706748,-0.126612786838,5
0.0867577634251,-0.0943976115209,0.169024390244,-0.0300551714685,0.0326101142095,0.255282791181,0.27749896689,0.0773363308015,-0.134734799801,0.336437818547,-0.141997402223,5
-0.116782059584,0.0631366350544,-0.190975609756,-0.0506031166739,-0.0191428073264,-0.110914391917,-0.0793914924743,0.0773363308015,0.132981735632,-0.0767358341478,-0.218920479146,5
-0.0371360418846,-0.00535651563049,-0.0109756097561,-0.0437538016055,-0.014134460081,0.367958847519,0.330502500459,-0.0254536838828,-0.0638686580688,-0.0707478101957,-0.141997402223,5
0.0248108607703,-0.025904460836,0.0090243902439,-0.0437538016055,0.0376184614549,0.0580996925896,0.31636822484,0.0332834673654,-0.30008913051,0.77356356705,-0.0804589406841,6
0.0248108607703,-0.025904460836,0.0190243902439,-0.036904486537,0.0376184614549,0.0440151855473,0.305767518126,0.0332834673654,-0.30008913051,0.791527638906,-0.0958435560687,5
-0.0548351569288,-0.025904460836,-0.0109756097561,-0.0437538016055,-0.0425150944716,-0.0968298848752,-0.0546565101422,-0.0107693960707,0.0621155938997,-0.0108675706748,-0.126612786838,5
-0.293773210026,0.337109237794,-0.230975609756,-0.0780003769479,-0.0708957288623,0.353874340477,0.136156210706,-0.216349425439,0.345580160829,-0.106675953908,0.0118487516236,4
-0.320321882593,0.0494380049175,-0.100975609756,-0.0163565413315,-0.0491928907988,0.0158461714628,0.210361157702,-0.260402288875,0.424320318309,-0.0348196664832,0.381079520854,6
-0.134481174628,0.169301018616,-0.270975609756,0.031588664148,0.0242628688005,-0.110914391917,-0.0829250613789,-0.0181115399767,0.109359688388,-0.0587717622916,0.0426179823928,5
-0.116782059584,-0.0190551457675,-0.0209756097561,-0.036904486537,-0.0291595018172,-0.181336927129,-0.0864586302835,-0.0327958277888,-0.0481206265727,-0.0168555946269,-0.188151248376,5
-0.063684714451,0.254917456972,-0.210975609756,-0.0026579111945,-0.014134460081,-0.153167913044,-0.128861457139,-0.00342725216471,0.0621155938997,-0.0587717622916,-0.0958435560687,5
-0.0194369268403,0.0117667720407,-0.0909756097561,-0.0437538016055,-0.0124650109992,-0.0404918567062,-0.0405222345238,0.0332834673654,-0.00875054783255,-0.0408076904353,-0.218920479146,6
-0.00173781179609,0.0562873199859,0.0290243902439,-0.0300551714685,-0.00578721467194,-0.0686608707907,0.0124812990451,0.0332834673654,0.0699896096478,-0.0288316425311,-0.0343050945302,6
-0.0459855994067,-0.0190551457675,0.0290243902439,-0.0437538016055,-0.0208122564082,-0.110914391917,-0.0864586302835,-0.0621644034129,-0.000876532084522,-0.0587717622916,-0.003535863761,6
-0.0194369268403,0.0117667720407,-0.0909756097561,-0.0437538016055,-0.0124650109992,-0.0404918567062,-0.0405222345238,0.0332834673654,-0.00875054783255,-0.0408076904353,-0.218920479146,6
-0.0194369268403,0.0323147172462,-0.0509756097561,-0.0300551714685,-0.0174733582446,-0.0545763637485,0.065484832614,-0.00342725216471,-0.0166245635806,-0.088711882052,-0.188151248376,5
-0.0990829445395,-0.025904460836,-0.0309756097561,-0.0232058564,-0.0291595018172,-0.153167913044,-0.0369886656192,-0.0548222595069,0.0148714994115,-0.106675953908,-0.157382017607,5
-0.0194369268403,0.0323147172462,-0.0509756097561,-0.0300551714685,-0.0174733582446,-0.0545763637485,0.065484832614,-0.00342725216471,-0.0166245635806,-0.088711882052,-0.188151248376,5
-0.0459855994067,-0.0806989813839,0.409024390244,-0.0574524317424,0.633611783659,0.0299306785051,0.0796191082324,0.0406256112714,-0.181978894289,0.390330034116,-0.172766632992,5
-0.187578519761,0.0699859501229,0.0390243902439,-0.0574524317424,0.000890581655271,-0.0123228426217,0.0619512637094,0.0112570356473,0.117233704136,0.0789527886067,-0.172766632992,5
-0.0282864843625,-0.135493501932,0.259024390244,-0.0026579111945,0.00589892890068,0.0299306785051,0.118488366183,0.0626520429895,0.0463675624037,0.0849408125587,-0.126612786838,6
-0.0194369268403,0.176150333685,0.249024390244,-0.036904486537,0.0576518504366,0.297536312308,0.376438896218,0.0112570356473,-0.0796166895648,0.0190725490857,-0.172766632992,5
-0.0459855994067,0.0220407446435,-0.0809756097561,-0.0506031166739,0.0276017669641,-0.0545763637485,0.00188059233134,-0.0254536838828,-0.0953647210609,0.162785123936,-0.141997402223,5
0.00711174572603,0.0631366350544,-0.180975609756,-0.0232058564,-0.00578721467194,-0.0686608707907,0.217428295512,-0.0254536838828,-0.126860784053,0.00110847722941,-0.0958435560687,5
0.00711174572603,0.0494380049175,-0.170975609756,-0.0232058564,-0.00411776559014,-0.026407349664,0.228029002225,-0.0254536838828,-0.126860784053,0.00110847722941,-0.0958435560687,5
0.157554223602,-0.149192132069,0.169024390244,-0.0163565413315,-0.0124650109992,0.0862687066741,-0.00165297657326,0.150757769862,0.00699748366351,0.0070965011815,-0.111228171453,6
-0.0459855994067,0.0220407446435,-0.0809756097561,-0.0506031166739,0.0276017669641,-0.0545763637485,0.00188059233134,-0.0254536838828,-0.0953647210609,0.162785123936,-0.141997402223,5
0.0956073209473,-0.0875482964524,0.0390243902439,-0.0232058564,0.00422947981888,-0.0404918567062,0.0548841259002,-0.0107693960707,-0.189852910037,-0.0168555946269,0.0118487516236,6
-0.00173781179609,0.0083421145065,0.0090243902439,-0.0437538016055,-0.0174733582446,-0.0686608707907,-0.0228543900008,0.0773363308015,0.0621155938997,-0.0288316425311,-0.0650743252995,6
-0.0459855994067,0.0220407446435,-0.150975609756,-0.036904486537,-0.00912611283555,-0.12499889896,-0.0652572168559,0.0185991795534,0.0463675624037,-0.0946999060041,-0.157382017607,6
0.0425099758145,0.015191429575,-0.230975609756,-0.0232058564,0.0526435031912,-0.026407349664,0.0336827124727,-0.0401379716948,-0.0796166895648,-0.0348196664832,0.0733872131621,6
-0.116782059584,0.111081840534,-0.190975609756,-0.0506031166739,0.0159156233915,0.0862687066741,0.150290486324,-0.0621644034129,0.0227455151596,-0.0707478101957,-0.188151248376,6
-0.0902333870173,0.371355813137,-0.180975609756,-0.0574524317424,0.151140999018,-0.082745377833,0.150290486324,-0.0401379716948,-0.00875054783255,-0.0527837383395,-0.218920479146,5
0.0425099758145,0.015191429575,-0.230975609756,-0.0232058564,0.0526435031912,-0.026407349664,0.0336827124727,-0.0401379716948,-0.0796166895648,-0.0348196664832,0.0733872131621,6
-0.0902333870173,0.114506498068,-0.270975609756,-0.0026579111945,-0.0208122564082,-0.181336927129,-0.118260750425,0.0920206186136,0.14085575138,-0.0827238580999,-0.188151248376,5
-0.0282864843625,0.124780470671,-0.270975609756,0.004191403874,-0.0124650109992,-0.0686608707907,-0.0440558034284,0.0626520429895,0.10148567264,-0.0767358341478,-0.141997402223,5
-0.0459855994067,-0.0190551457675,-0.100975609756,-0.0643017468109,-0.00912611283555,0.0721841996318,0.196226882084,-0.0548222595069,0.0621155938997,-0.106675953908,-0.141997402223,5
0.0602090908588,0.0631366350544,-0.230975609756,-0.0437538016055,0.0977186283998,0.156691241885,0.153824055229,0.121389194238,-0.118986768305,0.0250605730378,-0.157382017607,5
-0.0105873693182,0.549438004917,-0.270975609756,-0.0574524317424,-0.0107955619173,-0.181336927129,-0.121794319329,-0.0254536838828,0.172351814372,-0.100687929956,0.0733872131621,5
-0.0194369268403,0.549438004917,-0.270975609756,-0.0506031166739,-0.00912611283555,-0.181336927129,-0.121794319329,-0.0254536838828,0.18022583012,-0.106675953908,0.0733872131621,5
-0.0282864843625,0.042588689849,-0.110975609756,-0.0506031166739,-0.0375067472262,-0.181336927129,-0.107660043711,-0.0401379716948,0.0857376411438,0.156797099984,0.0118487516236,7
-0.196428077283,-0.101246926589,-0.120975609756,-0.0506031166739,-0.0258206036536,-0.139083406002,-0.0970593369973,-0.091532979037,0.0857376411438,-0.0527837383395,-0.157382017607,5
-0.0282864843625,0.148753073411,0.289024390244,-0.036904486537,0.0509740541094,0.198944763012,0.309301087031,0.00391489174131,-0.0559946423207,0.00110847722941,-0.157382017607,5
-0.240675864893,-0.0190551457675,-0.180975609756,-0.0163565413315,-0.064217932535,0.0158461714628,0.18562617537,-0.223691569345,0.251091971852,-0.0168555946269,0.396464136239,5
-0.240675864893,-0.0190551457675,-0.180975609756,-0.0163565413315,-0.064217932535,0.0158461714628,0.18562617537,-0.223691569345,0.251091971852,-0.0168555946269,0.396464136239,5
-0.152180289672,-0.0190551457675,-0.260975609756,-0.0711510618794,-0.0458539926352,0.0158461714628,-0.0723243546651,-0.113559410755,0.0699896096478,-0.0467957143874,-0.0958435560687,6
-0.0371360418846,0.350807867931,-0.220975609756,-0.0232058564,-0.00578721467194,-0.0404918567062,-0.0617236479513,-0.0621644034129,-0.0717426738168,-0.0647597862436,-0.0804589406841,6
0.00711174572603,0.148753073411,-0.160975609756,-0.0437538016055,0.00422947981888,0.00176166442054,0.0584176948048,-0.0181115399767,-0.0953647210609,0.0969168604629,-0.126612786838,5
-0.00173781179609,0.128205128205,-0.120975609756,-0.0506031166739,0.00256003073707,-0.082745377833,0.0195484368543,0.00391489174131,-0.0638686580688,0.0669767407025,-0.141997402223,5
-0.0990829445395,-0.0772743238497,0.0890243902439,-0.036904486537,-0.0107955619173,-0.0404918567062,-0.00518654547785,0.0332834673654,0.132981735632,-0.0108675706748,-0.188151248376,5
-0.0459855994067,0.0220407446435,-0.0809756097561,-0.0300551714685,-0.0107955619173,-0.0123228426217,0.206827588798,-0.0401379716948,0.0148714994115,-0.0707478101957,-0.141997402223,5
-0.0459855994067,0.0220407446435,-0.0809756097561,-0.036904486537,-0.0107955619173,0.0158461714628,0.217428295512,-0.0401379716948,0.00699748366351,-0.0707478101957,-0.141997402223,5
0.00711174572603,0.148753073411,-0.160975609756,-0.0437538016055,0.00422947981888,0.00176166442054,0.0584176948048,-0.0181115399767,-0.0953647210609,0.0969168604629,-0.126612786838,5
-0.00173781179609,0.128205128205,-0.120975609756,-0.0506031166739,0.00256003073707,-0.082745377833,0.0195484368543,0.00391489174131,-0.0638686580688,0.0669767407025,-0.141997402223,5
-0.276074094982,-0.128644186863,-0.270975609756,-0.0506031166739,-0.0625484834532,0.156691241885,0.0584176948048,-0.377876591372,0.290462050593,0.0789527886067,0.550310290085,6
-0.178728962239,-0.0943976115209,-0.190975609756,-0.0574524317424,-0.0358372981444,-0.181336927129,-0.0935257680927,-0.098875122943,0.0227455151596,-0.0467957143874,-0.157382017607,5
-0.276074094982,-0.128644186863,-0.270975609756,-0.0506031166739,-0.0625484834532,0.156691241885,0.0584176948048,-0.377876591372,0.290462050593,0.0789527886067,0.550310290085,6
-0.0194369268403,0.0973832103969,0.279024390244,-0.0506031166739,0.0493046050276,0.227113777097,0.334036069363,0.00391489174131,-0.111112752557,-0.022843618579,-0.157382017607,5
-0.222976749849,0.104232525465,-0.250975609756,-0.0506031166739,-0.000778867426532,0.0721841996318,0.167958330847,-0.172296562003,0.18022583012,-0.0827238580999,-0.0650743252995,5
-0.063684714451,-0.025904460836,-0.0109756097561,-0.0643017468109,0.247969045762,-0.082745377833,0.14675691742,0.00391489174131,-0.158356847045,0.0849408125587,-0.172766632992,5
-0.125631617106,-0.025904460836,-0.170975609756,-0.0163565413315,-0.02248170549,-0.0545763637485,-0.0581900790468,-0.0621644034129,0.0857376411438,-0.0467957143874,-0.0343050945302,6
